tafel_nr,wijk,begin_tijd,volg_nr,eind_tijd,servicetype
107,1,2019-04-04 15:49:12,0,2019-04-04 15:50:24,drinken
1,1,2019-04-04 15:49:26,0,2019-04-04 15:50:25,drinken
2,1,2019-04-04 15:49:41,0,2019-04-04 15:50:23,drinken
103,1,2019-04-04 15:49:46,0,2019-04-04 15:50:26,drinken
3,1,2019-04-04 15:49:52,0,2019-04-04 15:50:27,drinken
105,1,2019-04-04 15:49:57,0,2019-04-04 15:50:27,eten
5,1,2019-04-04 15:49:59,0,2019-04-04 15:50:28,drinken
6,1,2019-04-04 15:50:08,0,2019-04-04 15:50:22,drinken
8,1,2019-04-04 15:50:32,0,2019-04-04 15:50:34,drinken
10,1,2019-04-04 15:50:43,0,2019-04-04 15:50:45,drinken
7,1,2019-04-04 15:50:47,0,2019-04-04 15:50:51,drinken
109,1,2019-04-04 15:50:48,0,2019-04-04 15:50:56,drinken
9,1,2019-04-04 15:50:54,0,2019-04-04 15:50:57,betalen
11,1,2019-04-04 15:51:00,0,2019-04-04 15:51:03,drinken
14,1,2019-04-04 15:51:10,0,2019-04-04 16:12:46,drinken
3,1,2019-04-04 16:05:02,0,2019-04-04 16:12:46,drinken
10,1,2019-04-04 16:05:29,0,2019-04-04 16:12:47,drinken
103,1,2019-04-04 16:06:30,0,2019-04-04 16:12:48,drinken
2,1,2019-04-04 16:06:32,0,2019-04-04 16:12:48,drinken
1,1,2019-04-04 16:06:36,0,2019-04-04 16:12:49,drinken
105,1,2019-04-04 16:06:43,0,2019-04-04 16:12:50,drinken
5,1,2019-04-04 16:06:44,0,2019-04-04 16:12:50,drinken
107,1,2019-04-04 16:06:46,0,2019-04-04 16:12:51,drinken
7,1,2019-04-04 16:06:48,0,2019-04-04 16:12:52,drinken
6,1,2019-04-04 16:06:56,0,2019-04-04 16:12:44,betalen
4,1,2019-04-04 16:06:59,0,2019-04-04 16:12:52,drinken
8,1,2019-04-04 16:07:52,0,2019-04-04 16:12:53,drinken
3,1,2019-04-04 16:13:50,0,2019-04-04 16:15:35,drinken
5,1,2019-04-04 16:13:53,0,2019-04-04 16:15:36,drinken
103,1,2019-04-04 16:13:59,0,2019-04-04 16:15:37,drinken
4,1,2019-04-04 16:14:03,0,2019-04-04 16:15:34,drinken
6,1,2019-04-04 16:14:05,0,2019-04-04 16:15:37,drinken
10,1,2019-04-04 16:14:30,0,2019-04-04 16:15:38,drinken
29,1,2019-04-04 16:14:51,0,2019-04-04 16:15:39,drinken
11,1,2019-04-04 16:33:38,0,2019-04-05 07:34:25,drinken
14,1,2019-04-05 06:47:50,0,2019-04-05 07:34:27,drinken
14,1,2019-04-05 07:34:47,0,2019-04-05 07:37:07,drinken
12,1,2019-04-05 07:34:50,0,2019-04-05 07:37:09,drinken
11,1,2019-04-05 07:34:55,0,2019-04-05 07:37:05,drinken
13,1,2019-04-05 07:34:58,0,2019-04-05 07:37:04,drinken
109,1,2019-04-05 07:39:05,0,2019-04-05 08:24:35,drinken
6,1,2019-04-05 09:19:56,0,2019-04-05 10:17:59,betalen
3,1,2019-04-05 10:25:29,0,2019-04-05 10:30:36,drinken
1,1,2019-04-05 10:26:14,0,2019-04-05 10:32:38,drinken
3,1,2019-04-05 10:30:30,0,2019-04-05 10:30:36,drinken
29,1,2019-04-05 10:38:01,0,2019-04-05 10:50:00,drinken
3,1,2019-04-05 10:38:12,0,2019-04-05 10:50:03,drinken
3,1,2019-04-05 10:49:02,0,2019-04-05 10:50:03,drinken
29,1,2019-04-05 10:49:21,0,2019-04-05 10:50:00,drinken
103,1,2019-04-05 10:49:53,0,2019-04-05 10:50:05,drinken
5,1,2019-04-05 10:51:37,0,2019-04-05 10:51:53,drinken
105,1,2019-04-05 10:53:49,0,2019-04-05 10:59:37,drinken
14,1,2019-04-05 10:53:56,0,2019-04-05 10:59:38,drinken
12,1,2019-04-05 10:54:17,0,2019-04-05 10:59:39,drinken
9,1,2019-04-05 10:54:36,0,2019-04-05 10:59:40,drinken
1,1,2019-04-05 10:55:51,0,2019-04-05 11:04:09,drinken
11,1,2019-04-05 10:56:52,0,2019-04-05 11:04:11,drinken
109,1,2019-04-05 10:57:45,0,2019-04-05 11:04:12,drinken
29,1,2019-04-05 10:59:58,0,2019-04-05 11:05:00,drinken
5,1,2019-04-05 11:05:37,0,2019-04-05 11:05:39,drinken
29,1,2019-04-05 11:05:41,0,2019-04-05 11:14:06,drinken
11,1,2019-04-05 11:07:03,0,2019-04-05 11:14:07,drinken
14,1,2019-04-05 11:07:23,0,2019-04-05 11:14:08,drinken
3,1,2019-04-05 11:08:06,0,2019-04-05 11:14:09,drinken
2,1,2019-04-05 11:09:32,0,2019-04-05 11:15:18,drinken
103,1,2019-04-05 11:10:53,0,2019-04-05 11:21:12,drinken
2,1,2019-04-05 11:15:55,0,2019-04-05 11:21:13,drinken
25,1,2019-04-05 11:33:52,0,2019-04-05 11:34:52,drinken
26,1,2019-04-05 11:35:03,0,2019-04-05 11:35:32,drinken
21,1,2019-04-05 11:47:36,0,2019-04-05 11:52:59,drinken
22,1,2019-04-05 11:47:42,0,2019-04-05 11:53:00,drinken
23,1,2019-04-05 11:47:46,0,2019-04-05 11:53:01,drinken
24,1,2019-04-05 11:47:51,0,2019-04-05 11:53:02,drinken
26,1,2019-04-05 11:48:12,0,2019-04-05 11:55:05,drinken
25,1,2019-04-05 11:48:33,0,2019-04-05 11:55:06,drinken
34,1,2019-04-05 11:50:56,0,2019-04-05 11:55:52,drinken
31,1,2019-04-05 12:03:26,0,2019-04-05 12:13:59,drinken
32,1,2019-04-05 12:03:31,0,2019-04-05 12:14:00,drinken
34,1,2019-04-05 12:03:41,0,2019-04-05 12:14:01,drinken
35,1,2019-04-05 12:03:48,0,2019-04-05 12:14:01,drinken
41,1,2019-04-05 12:07:03,0,2019-04-05 12:14:03,drinken
42,1,2019-04-05 12:07:04,0,2019-04-05 12:14:03,drinken
31,1,2019-04-05 12:12:40,0,2019-04-05 12:13:59,drinken
32,1,2019-04-05 12:12:44,0,2019-04-05 12:14:00,drinken
27,1,2019-04-05 12:12:45,0,2019-04-05 12:21:55,drinken
41,1,2019-04-05 12:13:04,0,2019-04-05 12:14:03,drinken
22,1,2019-04-05 12:14:01,0,2019-04-05 12:21:56,drinken
21,1,2019-04-05 12:14:04,0,2019-04-05 12:21:57,drinken
23,1,2019-04-05 12:14:10,0,2019-04-05 12:21:57,drinken
24,1,2019-04-05 12:14:13,0,2019-04-05 12:21:58,drinken
25,1,2019-04-05 12:14:21,0,2019-04-05 12:21:59,drinken
26,1,2019-04-05 12:14:46,0,2019-04-05 12:22:05,drinken
42,1,2019-04-05 12:15:48,0,2019-04-05 12:22:06,drinken
36,1,2019-04-05 12:17:15,0,2019-04-05 12:22:07,drinken
33,1,2019-04-05 12:17:24,1,2019-04-05 12:22:08,drinken
29,1,2019-04-05 12:17:33,0,2019-04-05 12:22:09,drinken
28,1,2019-04-05 12:17:56,0,2019-04-05 12:22:10,eten
27,1,2019-04-05 12:18:27,0,2019-04-05 12:21:55,drinken
23,1,2019-04-05 12:31:56,0,2019-04-05 12:32:34,drinken
22,1,2019-04-05 12:32:00,0,2019-04-05 12:32:37,drinken
23,1,2019-04-05 13:29:21,0,2019-04-05 15:07:11,drinken
34,1,2019-04-05 14:36:08,0,2019-04-05 15:07:12,drinken
26,1,2019-04-05 14:37:49,0,2019-04-05 15:07:19,drinken
24,1,2019-04-06 04:51:37,0,2019-04-06 06:17:30,drinken
33,1,2019-04-06 07:34:07,1,2019-04-06 07:52:26,drinken
24,1,2019-04-06 10:01:39,0,2019-04-06 10:07:02,eten
25,1,2019-04-06 10:14:20,0,2019-04-06 10:15:05,drinken
25,1,2019-04-06 12:28:36,0,2019-04-06 12:47:10,drinken
31,1,2019-04-06 12:44:09,0,2019-04-06 12:47:18,betalen
25,1,2019-04-06 13:12:46,0,2019-04-06 13:34:31,drinken
32,1,2019-04-06 13:21:20,0,2019-04-06 13:34:38,eten
25,1,2019-04-06 14:19:00,0,2019-04-06 14:22:19,drinken
31,1,2019-04-06 14:22:24,0,2019-04-06 14:24:34,drinken
23,1,2019-04-06 14:23:04,0,2019-04-06 14:24:34,drinken
32,1,2019-04-06 14:42:15,0,2019-04-06 14:51:32,drinken
33,1,2019-04-06 14:49:05,1,2019-04-06 14:51:34,eten
31,1,2019-04-06 14:51:37,0,2019-04-06 15:03:20,eten
31,1,2019-04-06 14:58:07,0,2019-04-06 15:03:20,eten
33,1,2019-04-06 15:16:49,1,2019-04-06 16:04:38,drinken
32,1,2019-04-06 15:25:26,0,2019-04-06 16:04:40,drinken
21,1,2019-04-07 07:09:30,0,2019-04-07 07:09:33,drinken
33,1,2019-04-07 09:19:46,1,2019-04-07 09:21:30,drinken
34,1,2019-04-07 09:26:39,0,2019-04-07 09:28:51,drinken
24,1,2019-04-07 09:37:00,0,2019-04-07 09:39:46,drinken
21,1,2019-04-07 10:40:36,0,2019-04-07 10:41:42,drinken
21,1,2019-04-07 11:08:37,0,2019-04-07 11:14:57,drinken
21,1,2019-04-07 11:29:24,0,2019-04-07 11:35:29,drinken
23,1,2019-04-07 11:47:09,0,2019-04-07 11:52:19,drinken
34,1,2019-04-07 11:53:59,0,2019-04-07 12:06:39,drinken
23,1,2019-04-07 11:59:37,0,2019-04-07 12:06:37,drinken
32,1,2019-04-07 13:07:07,0,2019-04-07 13:13:07,drinken
21,1,2019-04-07 13:39:16,0,2019-04-07 13:41:23,eten
32,1,2019-04-07 13:46:15,0,2019-04-07 13:53:48,eten
24,1,2019-04-09 05:58:04,0,2019-04-09 07:47:08,drinken
23,1,2019-04-09 05:59:18,0,2019-04-09 07:47:04,drinken
31,1,2019-04-09 05:59:20,0,2019-04-09 07:47:04,drinken
26,1,2019-04-09 06:29:57,0,2019-04-09 07:47:06,drinken
32,1,2019-04-09 08:51:44,0,2019-04-09 12:44:02,drinken
21,1,2019-04-09 09:32:45,0,2019-04-09 12:44:00,eten
21,1,2019-04-09 09:47:32,0,2019-04-09 12:44:00,eten
22,1,2019-04-09 12:47:47,0,2019-04-09 12:48:09,eten
24,1,2019-04-09 15:05:12,0,2019-04-09 20:23:43,betalen
28,1,2019-04-10 05:32:52,0,2019-04-10 06:54:04,eten
28,1,2019-04-10 12:18:11,0,2019-04-10 12:25:52,betalen
21,1,2019-04-10 12:33:21,0,2019-04-10 12:43:10,betalen
29,1,2019-04-10 13:03:40,0,2019-04-10 13:10:14,drinken
27,1,2019-04-10 13:04:15,0,2019-04-10 13:10:16,drinken
36,1,2019-04-10 13:04:33,0,2019-04-10 13:10:18,eten
28,1,2019-04-10 13:04:49,0,2019-04-10 13:10:19,eten
24,1,2019-04-10 15:19:24,0,2019-04-10 21:00:44,drinken
22,1,2019-04-11 05:16:23,0,2019-04-11 07:26:45,drinken
21,1,2019-04-12 14:48:53,0,2019-04-12 15:14:20,drinken
24,1,2019-04-13 04:26:36,0,2019-04-13 05:52:59,drinken
34,1,2019-04-13 05:57:53,0,2019-04-13 07:47:04,drinken
22,1,2019-04-13 08:13:56,0,2019-04-13 08:29:10,drinken
21,1,2019-04-13 08:53:25,0,2019-04-13 09:12:27,eten
21,1,2019-04-13 11:43:05,0,2019-04-13 12:24:53,drinken
24,1,2019-04-13 12:13:16,0,2019-04-13 12:24:56,eten
28,1,2019-04-13 16:45:05,1,2019-04-13 16:45:05,betalen
25,1,2019-04-14 06:44:01,0,2019-04-14 06:51:18,betalen
27,1,2019-04-14 08:26:56,0,2019-04-14 08:29:10,drinken
23,1,2019-04-14 10:02:56,0,2019-04-14 10:25:15,drinken
21,1,2019-04-14 11:35:43,0,2019-04-14 11:50:54,drinken
21,1,2019-04-14 14:33:46,0,2019-04-14 14:35:46,drinken
21,1,2019-04-16 07:07:15,0,2019-04-16 10:11:58,drinken
23,1,2019-04-16 14:37:11,0,2019-04-16 15:18:24,drinken
25,1,2019-04-16 14:37:13,0,2019-04-16 14:47:21,drinken
25,1,2019-04-17 05:37:05,0,2019-04-17 06:51:56,drinken
26,1,2019-04-17 05:37:23,0,2019-04-17 06:51:54,drinken
26,1,2019-04-17 07:51:29,0,2019-04-17 09:04:13,drinken
26,1,2019-04-17 09:25:47,0,2019-04-17 09:28:24,eten
34,1,2019-04-17 09:47:32,0,2019-04-17 09:50:06,drinken
22,1,2019-04-17 09:59:59,0,2019-04-17 10:04:07,eten
33,1,2019-04-17 10:38:53,1,2019-04-17 10:41:29,drinken
25,1,2019-04-17 12:35:46,0,2019-04-17 12:52:03,drinken
23,1,2019-04-17 13:20:53,0,2019-04-17 13:23:24,drinken
34,1,2019-04-17 15:15:47,0,2019-04-17 15:56:51,eten
23,1,2019-04-18 05:20:05,0,2019-04-18 06:49:18,drinken
32,1,2019-04-18 05:20:11,0,2019-04-18 06:49:13,drinken
33,1,2019-04-18 05:20:15,1,2019-04-18 06:49:22,drinken
34,1,2019-04-18 05:20:23,0,2019-04-18 06:49:11,drinken
27,1,2019-04-18 05:28:33,0,2019-04-18 06:49:15,drinken
26,1,2019-04-18 05:28:37,0,2019-04-18 06:49:16,drinken
25,1,2019-04-18 05:28:58,0,2019-04-18 06:49:24,drinken
32,1,2019-04-18 05:29:22,0,2019-04-18 06:49:13,drinken
34,1,2019-04-18 05:29:23,0,2019-04-18 06:49:11,drinken
35,1,2019-04-18 05:29:29,0,2019-04-18 06:49:26,drinken
33,1,2019-04-18 05:29:50,1,2019-04-18 06:49:22,drinken
31,1,2019-04-18 08:46:09,0,2019-04-18 10:09:23,drinken
24,1,2019-04-18 09:13:35,0,2019-04-18 10:40:02,drinken
32,1,2019-04-18 09:13:36,0,2019-04-18 10:09:21,drinken
25,1,2019-04-18 09:15:21,0,2019-04-18 10:40:04,drinken
26,1,2019-04-18 09:15:28,0,2019-04-18 10:39:58,drinken
27,1,2019-04-18 09:15:34,0,2019-04-18 10:40:00,drinken
31,1,2019-04-18 11:18:33,0,2019-04-18 11:24:04,drinken
35,1,2019-04-18 11:24:37,0,2019-04-18 11:25:17,eten
33,1,2019-04-18 11:25:07,1,2019-04-18 11:25:14,drinken
22,1,2019-04-18 11:27:00,0,2019-04-18 11:27:03,drinken
32,1,2019-04-18 11:31:27,0,2019-04-18 11:56:36,drinken
36,1,2019-04-18 11:51:20,0,2019-04-18 11:56:37,drinken
24,1,2019-04-18 11:51:54,0,2019-04-18 11:56:37,drinken
31,1,2019-04-18 11:53:47,0,2019-04-18 11:56:38,drinken
28,1,2019-04-18 12:07:28,0,2019-04-18 12:22:55,drinken
54,1,2019-04-18 12:12:47,0,2019-04-18 12:22:57,drinken
61,1,2019-04-18 12:14:37,0,2019-04-18 12:22:57,eten
62,1,2019-04-18 12:14:49,0,2019-04-18 12:22:58,drinken
64,1,2019-04-18 12:16:25,1,2019-04-18 12:22:59,drinken
65,1,2019-04-18 12:20:55,0,2019-04-18 12:26:36,drinken
51,1,2019-04-18 12:23:06,1,2019-04-18 12:34:18,eten
52,1,2019-04-18 12:25:26,0,2019-04-18 12:34:17,betalen
54,1,2019-04-18 12:31:27,0,2019-04-18 12:34:19,betalen
63,1,2019-04-18 12:31:53,0,2019-04-18 12:34:20,betalen
65,1,2019-04-18 12:32:02,0,2019-04-18 12:34:21,betalen
53,1,2019-04-18 12:36:17,0,2019-04-18 12:36:38,betalen
34,1,2019-04-18 12:37:40,0,2019-04-18 12:41:23,betalen
31,1,2019-04-18 12:41:17,0,2019-04-18 12:41:22,betalen
52,1,2019-04-18 12:46:39,0,2019-04-18 12:46:51,eten
69,1,2019-04-18 12:48:56,0,2019-04-18 12:49:58,betalen
65,1,2019-04-18 12:49:02,0,2019-04-18 12:49:57,betalen
31,1,2019-04-18 12:58:04,0,2019-04-18 12:58:06,betalen
63,1,2019-04-18 13:21:21,0,2019-04-18 14:17:27,drinken
62,1,2019-04-18 13:32:23,0,2019-04-18 14:17:25,drinken
55,1,2019-04-18 13:33:28,0,2019-04-18 14:17:23,drinken
54,1,2019-04-18 13:58:29,0,2019-04-18 14:17:19,drinken
53,1,2019-04-18 14:06:34,0,2019-04-18 14:17:21,drinken
62,1,2019-04-18 14:41:06,0,2019-04-18 15:04:56,eten
32,1,2019-04-18 15:16:16,0,2019-04-18 16:24:19,drinken
51,1,2019-04-18 15:17:01,1,2019-04-18 16:24:18,eten
33,1,2019-04-18 15:17:36,1,2019-04-18 16:24:20,drinken
34,1,2019-04-18 15:17:41,0,2019-04-18 16:24:22,drinken
32,1,2019-04-19 05:16:05,0,2019-04-19 06:32:08,drinken
34,1,2019-04-19 05:17:49,0,2019-04-19 06:32:04,drinken
53,1,2019-04-19 05:17:54,0,2019-04-19 06:32:06,drinken
54,1,2019-04-19 05:42:41,0,2019-04-19 06:32:03,drinken
53,1,2019-04-19 05:43:07,0,2019-04-19 06:32:06,drinken
64,1,2019-04-19 05:44:03,1,2019-04-19 06:32:10,drinken
34,1,2019-04-19 05:44:45,0,2019-04-19 06:32:04,drinken
33,1,2019-04-19 05:44:49,1,2019-04-19 06:32:11,drinken
51,1,2019-04-19 07:42:23,1,2019-04-19 07:51:14,drinken
63,1,2019-04-19 08:16:43,0,2019-04-19 08:18:16,drinken
64,1,2019-04-19 08:16:50,1,2019-04-19 08:18:18,betalen
63,1,2019-04-19 08:22:24,0,2019-04-19 08:22:34,betalen
63,1,2019-04-19 08:29:34,0,2019-04-19 08:32:01,betalen
64,1,2019-04-19 10:27:06,1,2019-04-19 10:52:11,drinken
64,1,2019-04-19 10:37:53,1,2019-04-19 10:52:11,drinken
33,1,2019-04-19 10:40:15,1,2019-04-19 10:52:08,drinken
33,1,2019-04-19 11:17:41,1,2019-04-19 11:49:39,drinken
31,1,2019-04-19 11:41:17,0,2019-04-19 12:18:03,betalen
54,1,2019-04-19 13:12:02,0,2019-04-19 13:24:36,eten
64,1,2019-04-19 15:22:09,1,2019-04-19 16:47:50,drinken
54,1,2019-04-19 15:22:53,0,2019-04-19 15:41:14,drinken
53,1,2019-04-20 04:22:41,0,2019-04-20 05:29:58,drinken
33,1,2019-04-20 04:26:18,1,2019-04-20 05:29:57,drinken
55,1,2019-04-20 04:28:11,0,2019-04-20 05:29:51,drinken
55,1,2019-04-20 04:35:07,0,2019-04-20 05:29:51,drinken
54,1,2019-04-20 04:37:34,0,2019-04-20 05:30:01,drinken
62,1,2019-04-20 04:39:41,0,2019-04-20 05:29:54,drinken
52,1,2019-04-20 07:23:21,0,2019-04-20 07:58:46,drinken
51,1,2019-04-20 07:23:38,1,2019-04-20 07:34:29,drinken
63,1,2019-04-20 07:29:45,0,2019-04-20 07:34:27,drinken
64,1,2019-04-20 07:29:54,1,2019-04-20 07:34:27,drinken
54,1,2019-04-20 07:30:04,0,2019-04-20 07:34:29,drinken
34,1,2019-04-20 08:37:51,0,2019-04-20 08:47:39,drinken
64,1,2019-04-20 09:05:50,1,2019-04-20 09:31:57,drinken
61,1,2019-04-20 09:59:57,0,2019-04-20 10:24:27,drinken
64,1,2019-04-20 10:10:50,1,2019-04-20 10:24:30,drinken
51,1,2019-04-20 10:17:39,1,2019-04-20 10:24:29,drinken
54,1,2019-04-20 10:57:28,0,2019-04-20 11:17:36,drinken
52,1,2019-04-20 11:06:12,0,2019-04-20 11:17:36,drinken
64,1,2019-04-20 11:40:46,1,2019-04-20 11:49:02,drinken
62,1,2019-04-20 11:58:18,0,2019-04-20 13:16:51,drinken
55,1,2019-04-20 13:47:31,0,2019-04-20 13:47:59,drinken
64,1,2019-04-20 14:04:15,1,2019-04-20 14:42:01,drinken
61,1,2019-04-20 14:08:41,0,2019-04-20 14:42:02,drinken
51,1,2019-04-20 14:23:55,1,2019-04-20 14:42:03,drinken
55,1,2019-04-20 14:31:02,0,2019-04-20 14:42:04,drinken
53,1,2019-04-20 15:01:36,0,2019-04-20 15:32:58,drinken
64,1,2019-04-21 07:56:11,1,2019-04-21 07:56:13,betalen
63,1,2019-04-21 08:37:27,0,2019-04-21 08:46:00,drinken
63,1,2019-04-21 08:43:56,0,2019-04-21 08:46:00,drinken
61,1,2019-04-21 08:51:21,0,2019-04-21 09:15:29,eten
64,1,2019-04-21 09:14:49,1,2019-04-21 09:15:27,betalen
33,1,2019-04-21 09:17:56,1,2019-04-21 09:25:17,drinken
62,1,2019-04-21 09:28:15,0,2019-04-21 09:38:25,drinken
63,1,2019-04-21 09:32:19,0,2019-04-21 09:38:28,eten
53,1,2019-04-21 09:34:27,0,2019-04-21 09:38:30,eten
63,1,2019-04-21 10:10:54,0,2019-04-21 10:16:40,betalen
61,1,2019-04-21 11:18:10,0,2019-04-21 12:35:12,betalen
54,1,2019-04-21 11:37:45,0,2019-04-21 12:35:10,betalen
51,1,2019-04-21 11:46:42,1,2019-04-21 12:35:09,betalen
55,1,2019-04-21 12:59:08,0,2019-04-21 13:04:35,betalen
63,1,2019-04-21 13:13:20,0,2019-04-21 13:28:44,betalen
55,1,2019-04-21 13:17:37,0,2019-04-21 13:28:46,betalen
64,1,2019-04-21 13:22:51,1,2019-04-21 13:28:47,eten
54,1,2019-04-21 13:25:27,0,2019-04-21 13:28:49,betalen
55,1,2019-04-21 13:42:31,0,2019-04-21 14:03:45,eten
33,1,2019-04-21 14:25:55,1,2019-04-21 15:44:16,drinken
55,1,2019-04-21 14:31:57,0,2019-04-21 15:44:17,eten
55,1,2019-04-21 14:51:31,0,2019-04-21 15:44:17,eten
51,1,2019-04-23 05:25:57,1,2019-04-23 07:57:37,drinken
32,1,2019-04-23 05:27:39,0,2019-04-23 07:57:38,drinken
31,1,2019-04-23 07:05:33,0,2019-04-23 07:57:39,drinken
32,1,2019-04-23 07:05:34,0,2019-04-23 07:57:38,drinken
54,1,2019-04-23 07:57:29,0,2019-04-23 08:11:03,drinken
62,1,2019-04-23 08:02:11,0,2019-04-23 08:11:04,drinken
61,1,2019-04-23 12:05:09,0,2019-04-23 12:06:23,drinken
55,1,2019-04-23 12:28:42,0,2019-04-23 12:46:13,betalen
55,1,2019-04-23 12:46:50,0,2019-04-23 12:54:02,eten
61,1,2019-04-23 13:07:08,0,2019-04-23 13:10:50,betalen
61,1,2019-04-23 13:12:43,0,2019-04-23 13:12:58,betalen
33,2,2019-04-23 13:21:58,1,2019-04-23 13:55:58,betalen
55,1,2019-04-23 14:57:50,0,2019-04-23 15:25:40,eten
32,1,2019-04-24 05:35:30,0,2019-04-24 07:20:37,drinken
53,1,2019-04-24 05:45:36,0,2019-04-24 07:20:39,drinken
63,1,2019-04-24 05:47:22,0,2019-04-24 07:20:37,drinken
64,1,2019-04-24 05:47:31,1,2019-04-24 07:20:37,drinken
51,1,2019-04-24 11:12:57,1,2019-04-24 11:22:43,betalen
52,1,2019-04-24 11:54:45,0,2019-04-24 11:58:28,drinken
55,1,2019-04-24 12:58:45,0,2019-04-24 13:15:31,drinken
52,1,2019-04-24 13:44:43,0,2019-04-24 14:00:07,drinken
52,1,2019-04-24 14:02:08,0,2019-04-24 14:06:19,drinken
52,1,2019-04-24 14:23:48,0,2019-04-25 07:04:44,betalen
52,1,2019-04-24 14:50:03,0,2019-04-25 07:04:44,betalen
53,1,2019-04-24 14:50:09,0,2019-04-25 07:04:47,betalen
34,1,2019-04-25 05:35:26,0,2019-04-25 07:04:48,betalen
61,1,2019-04-25 14:51:44,0,2019-04-25 15:18:35,betalen
55,1,2019-04-25 14:53:59,0,2019-04-25 15:18:40,drinken
54,1,2019-04-25 14:55:20,0,2019-04-25 15:18:37,eten
53,1,2019-04-25 14:55:35,0,2019-04-25 15:18:41,drinken
62,1,2019-04-25 14:55:58,0,2019-04-25 15:18:44,eten
52,1,2019-04-25 14:59:29,0,2019-04-25 15:18:43,eten
31,1,2019-04-25 15:03:41,0,2019-04-25 15:18:46,betalen
69,1,2019-04-25 15:03:46,0,2019-04-25 15:18:48,betalen
63,1,2019-04-25 15:04:20,0,2019-04-25 15:18:51,eten
34,1,2019-04-25 15:11:35,0,2019-04-25 15:18:54,eten
31,1,2019-04-25 16:35:50,0,2019-04-25 16:36:10,betalen
61,1,2019-04-25 16:36:16,0,2019-04-25 16:36:30,betalen
63,1,2019-04-25 16:37:45,0,2019-04-25 16:37:48,drinken
62,1,2019-04-25 16:38:13,0,2019-04-25 16:38:48,eten
34,1,2019-04-25 16:38:42,0,2019-04-25 16:38:49,betalen
55,1,2019-04-25 16:39:04,0,2019-04-25 16:39:10,eten
32,1,2019-04-25 16:39:06,0,2019-04-25 16:39:11,eten
61,1,2019-04-25 16:43:49,0,2019-04-25 17:56:35,drinken
34,1,2019-04-25 16:45:58,0,2019-04-25 17:56:36,drinken
64,1,2019-04-25 16:46:07,1,2019-04-25 17:56:37,eten
34,1,2019-04-26 08:10:26,0,2019-04-26 08:11:02,drinken
35,1,2019-04-26 08:10:54,0,2019-04-26 08:11:09,drinken
61,1,2019-04-26 08:11:09,0,2019-04-26 08:12:02,drinken
62,1,2019-04-26 08:11:21,0,2019-04-26 08:12:04,drinken
32,1,2019-04-26 08:11:39,0,2019-04-26 08:12:07,drinken
31,1,2019-04-26 08:11:45,0,2019-04-26 08:12:10,drinken
63,1,2019-04-26 08:11:57,0,2019-04-26 08:12:12,drinken
64,1,2019-04-26 08:12:11,1,2019-04-26 08:12:14,drinken
65,1,2019-04-26 08:12:17,0,2019-04-26 08:12:30,drinken
69,1,2019-04-26 08:12:29,0,2019-04-26 08:12:32,drinken
54,1,2019-04-26 08:12:33,0,2019-04-26 08:12:44,drinken
55,1,2019-04-26 08:12:42,0,2019-04-26 08:12:46,drinken
53,1,2019-04-26 08:12:46,0,2019-04-26 08:12:56,drinken
33,2,2019-04-26 08:12:55,1,2019-04-26 08:12:58,drinken
52,1,2019-04-26 08:12:58,0,2019-04-26 08:13:05,drinken
51,1,2019-04-26 08:13:04,1,2019-04-26 08:13:10,drinken
99,1,2019-04-26 08:13:09,0,2019-04-26 08:13:20,drinken
36,1,2019-04-26 08:13:17,0,2019-04-26 08:14:43,drinken
61,1,2019-04-26 08:16:18,0,2019-04-26 08:19:13,drinken
62,1,2019-04-26 08:16:35,0,2019-04-26 08:19:22,drinken
35,1,2019-04-26 08:16:53,0,2019-04-26 08:19:23,drinken
65,1,2019-04-26 08:18:08,0,2019-04-26 08:19:24,drinken
55,1,2019-04-26 08:18:26,0,2019-04-26 08:19:25,drinken
69,1,2019-04-26 10:34:24,0,2019-04-26 11:08:00,drinken
69,1,2019-04-26 10:47:06,0,2019-04-26 11:08:00,drinken
51,1,2019-04-26 11:25:39,0,2019-04-26 11:43:04,drinken
32,2,2019-04-26 11:34:47,0,2019-04-26 11:35:34,eten
64,1,2019-04-26 11:35:03,1,2019-04-26 11:43:03,drinken
31,2,2019-04-26 11:35:17,0,2019-04-26 11:48:37,drinken
31,2,2019-04-26 12:59:54,0,2019-04-26 13:13:12,drinken
31,2,2019-04-26 13:09:52,0,2019-04-26 13:13:12,drinken
99,1,2019-04-26 13:11:09,0,2019-04-26 13:13:13,drinken
31,2,2019-04-26 13:15:00,0,2019-04-26 13:15:31,drinken
51,1,2019-04-26 13:15:23,0,2019-04-26 13:15:32,drinken
52,1,2019-04-26 13:18:57,0,2019-04-26 13:20:20,drinken
53,1,2019-04-26 13:20:23,0,2019-04-26 13:20:25,betalen
100,1,2019-04-26 13:29:25,0,2019-04-26 13:34:50,drinken
51,1,2019-04-26 13:30:28,0,2019-04-26 13:34:51,drinken
31,2,2019-04-26 13:30:36,0,2019-04-26 13:34:52,drinken
54,1,2019-04-26 13:32:35,0,2019-04-26 13:34:52,drinken
55,1,2019-04-26 13:32:43,0,2019-04-26 13:34:53,drinken
64,1,2019-04-26 13:32:51,0,2019-04-26 13:34:54,drinken
63,1,2019-04-26 13:32:56,0,2019-04-26 13:34:54,drinken
62,1,2019-04-26 13:33:03,0,2019-04-26 13:34:55,drinken
